"","year","season","month","site","treatment","plot_id","individual_nr","id","functional_group","family","taxon","burn_year","elevation","latitude","longitude","course","csr_strategy","s_percent","c_percent","r_percent","trait","value"
"123",2018,"wet_season","March","ACJ","C",1,5,"DIU7397","Graminoid","Poaceae","Calamagrostis tarmensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",92.1538095924936,7.84619040750638,0,"leaf_thickness_mm",0.445333333333333
"124",2018,"wet_season","March","ACJ","C",1,5,"DIU7397","Graminoid","Poaceae","Calamagrostis tarmensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",92.1538095924936,7.84619040750638,0,"plant_height_cm",56
"125",2018,"wet_season","March","ACJ","C",1,5,"DIU7397","Graminoid","Poaceae","Calamagrostis tarmensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",92.1538095924936,7.84619040750638,0,"sla_cm2_g",27.9677419354839
"126",2018,"wet_season","March","ACJ","C",1,5,"DIU7397","Graminoid","Poaceae","Calamagrostis tarmensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",92.1538095924936,7.84619040750638,0,"wet_mass_g",0.0465
"127",2020,"wet_season","March","ACJ","C",1,1,"BKQ1585","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"dry_mass_g",0.1487
"128",2020,"wet_season","March","ACJ","C",1,1,"BKQ1585","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"ldmc",0.333408071748879
"129",2020,"wet_season","March","ACJ","C",1,1,"BKQ1585","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"leaf_area_cm2",15.067
"130",2020,"wet_season","March","ACJ","C",1,1,"BKQ1585","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"leaf_thickness_mm",0.228666666666667
"131",2020,"wet_season","March","ACJ","C",1,1,"BKQ1585","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"plant_height_cm",23
"132",2020,"wet_season","March","ACJ","C",1,1,"BKQ1585","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"sla_cm2_g",101.324815063887
"133",2020,"wet_season","March","ACJ","C",1,1,"BKQ1585","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"wet_mass_g",0.446
"134",2020,"wet_season","March","ACJ","C",1,2,"BKM1599","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"dry_mass_g",0.1153
"135",2020,"wet_season","March","ACJ","C",1,2,"BKM1599","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"ldmc",0.32296918767507
"136",2020,"wet_season","March","ACJ","C",1,2,"BKM1599","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"leaf_area_cm2",15.544
"137",2020,"wet_season","March","ACJ","C",1,2,"BKM1599","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"leaf_thickness_mm",0.231
"138",2020,"wet_season","March","ACJ","C",1,2,"BKM1599","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"plant_height_cm",22
"139",2020,"wet_season","March","ACJ","C",1,2,"BKM1599","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"sla_cm2_g",134.813529921943
"140",2020,"wet_season","March","ACJ","C",1,2,"BKM1599","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC5","S/CS",79.1415686351144,20.8584313648856,0,"wet_mass_g",0.357
"141",2018,"wet_season","March","ACJ","C",1,3,"DJJ0804","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"dry_mass_g",0.068
"142",2018,"wet_season","March","ACJ","C",1,3,"DJJ0804","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"ldmc",0.398826979472141
"143",2018,"wet_season","March","ACJ","C",1,3,"DJJ0804","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"leaf_area_cm2",8.734
"144",2018,"wet_season","March","ACJ","C",1,3,"DJJ0804","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"leaf_thickness_mm",0.246333333333333
"145",2018,"wet_season","March","ACJ","C",1,3,"DJJ0804","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"plant_height_cm",39
"146",2018,"wet_season","March","ACJ","C",1,3,"DJJ0804","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"sla_cm2_g",51.2258064516129
"147",2018,"wet_season","March","ACJ","C",1,3,"DJJ0804","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"wet_mass_g",0.1705
"148",2018,"wet_season","March","ACJ","C",1,4,"DJK1766","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"dry_mass_g",0.0693333333333333
"149",2018,"wet_season","March","ACJ","C",1,4,"DJK1766","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"ldmc",0.371428571428571
"150",2018,"wet_season","March","ACJ","C",1,4,"DJK1766","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"leaf_area_cm2",8.55433333333333
"151",2018,"wet_season","March","ACJ","C",1,4,"DJK1766","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"leaf_thickness_mm",0.344666666666667
"152",2018,"wet_season","March","ACJ","C",1,4,"DJK1766","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"plant_height_cm",50
"153",2018,"wet_season","March","ACJ","C",1,4,"DJK1766","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"sla_cm2_g",45.8267857142857
"154",2018,"wet_season","March","ACJ","C",1,4,"DJK1766","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"wet_mass_g",0.186666666666667
"155",2018,"wet_season","March","ACJ","C",1,5,"DJL2464","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"dry_mass_g",0.0903333333333333
"156",2018,"wet_season","March","ACJ","C",1,5,"DJL2464","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"ldmc",0.361815754339119
"157",2018,"wet_season","March","ACJ","C",1,5,"DJL2464","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"leaf_area_cm2",11.494
"158",2018,"wet_season","March","ACJ","C",1,5,"DJL2464","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"leaf_thickness_mm",0.249333333333333
"159",2018,"wet_season","March","ACJ","C",1,5,"DJL2464","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"plant_height_cm",63
"160",2018,"wet_season","March","ACJ","C",1,5,"DJL2464","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"sla_cm2_g",46.0373831775701
"161",2018,"wet_season","March","ACJ","C",1,5,"DJL2464","Graminoid","Cyperaceae","Carex pichinchensis",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",79.1415686351144,20.8584313648856,0,"wet_mass_g",0.249666666666667
"162",2019,"dry_season","November","ACJ","C",1,1,"JCO5000","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"dry_mass_g",0.176
"163",2019,"dry_season","November","ACJ","C",1,1,"JCO5000","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"ldmc",0.177062374245473
"164",2019,"dry_season","November","ACJ","C",1,1,"JCO5000","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"leaf_area_cm2",NA
"165",2019,"dry_season","November","ACJ","C",1,1,"JCO5000","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"leaf_thickness_mm",NA
"166",2019,"dry_season","November","ACJ","C",1,1,"JCO5000","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"plant_height_cm",NA
"167",2019,"dry_season","November","ACJ","C",1,1,"JCO5000","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"sla_cm2_g",NA
"168",2019,"dry_season","November","ACJ","C",1,1,"JCO5000","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"wet_mass_g",NA
"169",2018,"wet_season","March","ACJ","C",1,1,"AQS1801","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"dry_mass_g",NA
"170",2018,"wet_season","March","ACJ","C",1,1,"AQS1801","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"ldmc",NA
"171",2018,"wet_season","March","ACJ","C",1,1,"AQS1801","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"leaf_area_cm2",5.6605
"172",2018,"wet_season","March","ACJ","C",1,1,"AQS1801","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"leaf_thickness_mm",0.458
"173",2018,"wet_season","March","ACJ","C",1,1,"AQS1801","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"plant_height_cm",12
"174",2018,"wet_season","March","ACJ","C",1,1,"AQS1801","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"sla_cm2_g",18.3484602917342
"175",2018,"wet_season","March","ACJ","C",1,1,"AQS1801","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"wet_mass_g",0.3085
"176",2018,"wet_season","March","ACJ","C",1,2,"ARE6280","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"dry_mass_g",0.0243333333333333
"177",2018,"wet_season","March","ACJ","C",1,2,"ARE6280","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"ldmc",0.164785553047404
"178",2018,"wet_season","March","ACJ","C",1,2,"ARE6280","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"leaf_area_cm2",2.758
"179",2018,"wet_season","March","ACJ","C",1,2,"ARE6280","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"leaf_thickness_mm",0.369
"180",2018,"wet_season","March","ACJ","C",1,2,"ARE6280","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"plant_height_cm",9
"181",2018,"wet_season","March","ACJ","C",1,2,"ARE6280","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"sla_cm2_g",18.6772009029345
"182",2018,"wet_season","March","ACJ","C",1,2,"ARE6280","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"wet_mass_g",0.147666666666667
"183",2019,"dry_season","November","ACJ","C",1,3,"JCU1189","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"dry_mass_g",0.101
"184",2019,"dry_season","November","ACJ","C",1,3,"JCU1189","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"ldmc",0.193486590038314
"185",2019,"dry_season","November","ACJ","C",1,3,"JCU1189","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"leaf_area_cm2",NA
"186",2019,"dry_season","November","ACJ","C",1,3,"JCU1189","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"leaf_thickness_mm",NA
"187",2019,"dry_season","November","ACJ","C",1,3,"JCU1189","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"plant_height_cm",NA
"188",2019,"dry_season","November","ACJ","C",1,3,"JCU1189","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"sla_cm2_g",NA
"189",2019,"dry_season","November","ACJ","C",1,3,"JCU1189","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"Puna","S",88.0577906259004,11.9422093740997,0,"wet_mass_g",NA
"190",2018,"wet_season","March","ACJ","C",1,3,"ARC4528","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"dry_mass_g",NA
"191",2018,"wet_season","March","ACJ","C",1,3,"ARC4528","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"ldmc",NA
"192",2018,"wet_season","March","ACJ","C",1,3,"ARC4528","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"leaf_area_cm2",14.1795
"193",2018,"wet_season","March","ACJ","C",1,3,"ARC4528","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"leaf_thickness_mm",0.479333333333333
"194",2018,"wet_season","March","ACJ","C",1,3,"ARC4528","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"plant_height_cm",15
"195",2018,"wet_season","March","ACJ","C",1,3,"ARC4528","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"sla_cm2_g",18.4149350649351
"196",2018,"wet_season","March","ACJ","C",1,3,"ARC4528","Forb","Asteraceae","Chaptalia cordata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",88.0577906259004,11.9422093740997,0,"wet_mass_g",0.77
"197",2018,"wet_season","March","ACJ","C",1,1,"DJN5127","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"dry_mass_g",0.118666666666667
"198",2018,"wet_season","March","ACJ","C",1,1,"DJN5127","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"ldmc",0.503536067892503
"199",2018,"wet_season","March","ACJ","C",1,1,"DJN5127","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"leaf_area_cm2",9.28
"200",2018,"wet_season","March","ACJ","C",1,1,"DJN5127","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"leaf_thickness_mm",0.34
"201",2018,"wet_season","March","ACJ","C",1,1,"DJN5127","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"plant_height_cm",50
"202",2018,"wet_season","March","ACJ","C",1,1,"DJN5127","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"sla_cm2_g",39.3776520509194
"203",2018,"wet_season","March","ACJ","C",1,1,"DJN5127","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"wet_mass_g",0.235666666666667
"204",2018,"wet_season","March","ACJ","C",1,2,"DJO3986","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"dry_mass_g",0.116
"205",2018,"wet_season","March","ACJ","C",1,2,"DJO3986","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"ldmc",0.512518409425626
"206",2018,"wet_season","March","ACJ","C",1,2,"DJO3986","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"leaf_area_cm2",8.32133333333333
"207",2018,"wet_season","March","ACJ","C",1,2,"DJO3986","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"leaf_thickness_mm",0.318666666666667
"208",2018,"wet_season","March","ACJ","C",1,2,"DJO3986","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"plant_height_cm",56
"209",2018,"wet_season","March","ACJ","C",1,2,"DJO3986","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"sla_cm2_g",36.7658321060383
"210",2018,"wet_season","March","ACJ","C",1,2,"DJO3986","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"wet_mass_g",0.226333333333333
"211",2018,"wet_season","March","ACJ","C",1,3,"DJQ3777","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"dry_mass_g",0.0594285714285714
"212",2018,"wet_season","March","ACJ","C",1,3,"DJQ3777","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"ldmc",0.499399759903962
"213",2018,"wet_season","March","ACJ","C",1,3,"DJQ3777","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"leaf_area_cm2",4.65542857142857
"214",2018,"wet_season","March","ACJ","C",1,3,"DJQ3777","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"leaf_thickness_mm",0.251333333333333
"215",2018,"wet_season","March","ACJ","C",1,3,"DJQ3777","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"plant_height_cm",53
"216",2018,"wet_season","March","ACJ","C",1,3,"DJQ3777","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"sla_cm2_g",39.1212484993998
"217",2018,"wet_season","March","ACJ","C",1,3,"DJQ3777","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"wet_mass_g",0.119
"218",2018,"wet_season","March","ACJ","C",1,4,"DJP8187","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"dry_mass_g",0.152
"219",2018,"wet_season","March","ACJ","C",1,4,"DJP8187","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"ldmc",0.482539682539683
"220",2018,"wet_season","March","ACJ","C",1,4,"DJP8187","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"leaf_area_cm2",14.015
"221",2018,"wet_season","March","ACJ","C",1,4,"DJP8187","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"leaf_thickness_mm",0.247666666666667
"222",2018,"wet_season","March","ACJ","C",1,4,"DJP8187","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"plant_height_cm",49
"223",2018,"wet_season","March","ACJ","C",1,4,"DJP8187","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"sla_cm2_g",44.4920634920635
"224",2018,"wet_season","March","ACJ","C",1,4,"DJP8187","Graminoid","Poaceae","Cortaderia hapalotricha",NA,3487.4,-13.176034,-71.628828,"PFTC3","S/CS",82.6728487844851,17.3271512155149,0,"wet_mass_g",0.315
