country,project,course,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,taxon,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,T,PFTC3,CIQ2007,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,68,1,5,0.451,0.193,16.041999999999998,83.11917098445595,0.4279379157427938,0.28,,,
PE,T,PFTC3,CHB2141,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,4,5,1,1,0.074,0.022,3.487,158.5,0.2972972972972973,0.215,,,
PE,T,PFTC3,EVO4023,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,4,7,1,1,0.019,0.005,1.852,370.40000000000003,0.2631578947368421,0.11533333333333333,,,
PE,T,PFTC3,EVR3286,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Campanulaceae,Lysipomia laciniata,Lysipomia,laciniata,1,5,1,1,0.058,0.008,2.357,294.625,0.13793103448275862,0.13366666666666666,,,
PE,T,PFTC3,EVP0663,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Campanulaceae,Lysipomia laciniata,Lysipomia,laciniata,2,3,1,1,0.072,0.011,1.924,174.9090909090909,0.1527777777777778,0.28933333333333333,,,
PE,T,PFTC3,CYA2211,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,19,1,1,0.138,0.059,3.957,67.0677966101695,0.4275362318840579,0.48433333333333334,,,
PE,T,PFTC3,CXY7552,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,4,22,1,1,0.166,0.08,4.15,51.875,0.4819277108433735,0.44,,,
PE,T,PFTC3,CYK6597,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,5,19,1,2,0.282,0.138,7.307,52.949275362318836,0.48936170212765967,0.468,,,
PE,T,PFTC3,CLQ5773,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Gramminoid,Cyperaceae,Trichophorum rigidum,Trichophorum,rigidum,1,54,1,2,0.044,0.044,2.178,49.5,1,0.30333333333333334,,,
PE,T,PFTC3,BCB0870,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,4,5,1,1,0.076,0.019,2.185,115,0.25,0.20400000000000001,,,
PE,T,PFTC3,CIF3670,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,3,17,2,2,0.09,0.036,3.2249999999999996,89.58333333333333,0.39999999999999997,0.24433333333333335,,,
PE,T,PFTC3,CIE3199,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,1,37,2,2,0.135,0.054,5.559,102.94444444444444,0.39999999999999997,0.29233333333333333,,,
PE,T,PFTC3,CIZ9843,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,56,1,1,0.14,0.077,2.885,37.467532467532465,0.5499999999999999,0.43533333333333335,,,
PE,T,PFTC3,CVQ0316,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,2,4,1,1,0.12,0.042,3.625,86.30952380952381,0.35000000000000003,0.2713333333333333,,,
PE,T,PFTC3,BBO0464,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,5,4,1,1,0.1,0.033,2.578,78.12121212121211,0.33,0.31866666666666665,,,
PE,T,PFTC3,CII3025,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,5,31,1,2,0.2,0.079,7.425,93.9873417721519,0.39499999999999996,0.28200000000000003,,,
PE,T,PFTC3,CIJ5786,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,5,29,1,1,0.16,0.077,7.947,103.20779220779221,0.48125,0.235,,,
PE,T,PFTC3,CIT3572,2018,March,2018-03-16T00:00:00Z,1,TRE,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,38,1,2,0.39,0.221,13.108,59.31221719457014,0.5666666666666667,0.299,,,
PE,T,PFTC3,BOG9627,2018,March,2018-03-16T00:00:00Z,1,TRE,C,5,Gramminoid,Cyperaceae,Trichophorum rigidum,Trichophorum,rigidum,3,54,1,2,0.035,0.017,1.079,63.47058823529411,0.4857142857142857,0.31466666666666665,,,
PE,T,PFTC3,BNQ9788,2018,March,2018-03-16T00:00:00Z,1,TRE,C,5,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,1,23,1,2,0.151,0.065,7.178,110.43076923076923,0.43046357615894043,0.23133333333333334,,,
PE,T,PFTC3,BNS5566,2018,March,2018-03-16T00:00:00Z,1,TRE,C,5,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,3,10,1,2,0.283,0.107,12.466000000000001,116.50467289719627,0.37809187279151946,0.18133333333333335,,,
PE,T,PFTC3,CFQ5464,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,4,7,1,1,0.07,0.018,2.845,158.05555555555557,0.2571428571428571,0.226,,,
PE,T,PFTC3,CKC6932,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,67,1,9,0.48,0.187,11.772,62.95187165775401,0.38958333333333334,0.44433333333333336,,,
PE,T,PFTC3,CKB1194,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,76,3,6,0.17333333333333334,0.008,4.258333333333334,532.2916666666667,0.046153846153846156,0.445,,,
PE,T,PFTC3,CFR7471,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,3,9,1,1,0.062,0.014,2.454,175.2857142857143,0.22580645161290322,0.31866666666666665,,,
PE,T,PFTC3,CFS1172,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,2,10,1,1,0.109,0.023,3.235,140.65217391304347,0.2110091743119266,0.32166666666666666,,,
PE,T,PFTC3,CCZ7222,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Campanulaceae,Lysipomia laciniata,Lysipomia,laciniata,5,11,1,1,0.139,0.02,4.98,249.00000000000003,0.14388489208633093,0.31933333333333336,,,
PE,T,PFTC3,CCI1033,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,5,12,1,2,0.2,0.044,5.838,132.6818181818182,0.21999999999999997,0.298,,,
PE,T,PFTC3,CCY6000,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Campanulaceae,Lysipomia laciniata,Lysipomia,laciniata,1,7,1,1,0.077,0.009,2.966,329.5555555555556,0.11688311688311688,0.22266666666666668,,,
PE,T,PFTC3,CFY2016,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,3,10,10,0.0098,0.0048000000000000004,0.30920000000000003,64.41666666666667,0.489795918367347,0.3463333333333333,,,
PE,T,PFTC3,BGG6007,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,1,7,20,21,8e-4,0,0.0502,Inf,0,0.16649999999999998,, too_small_exceed_scale _,
PE,T,PFTC3,BGF4613,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,1,12,1,1,0.033,0.007,1.228,175.42857142857142,0.21212121212121213,0.29,,,
PE,T,PFTC3,CGZ1135,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,3,10,10,0.0147,0.0064,0.395,61.71875,0.435374149659864,0.36666666666666664,,,
PE,T,PFTC3,CHL7402,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,3,10,10,0.0068000000000000005,0.0026,0.2484,95.53846153846155,0.38235294117647056,0.35333333333333333,,,
PE,T,PFTC3,CUI7588,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,4,1,1,0.02,0.007,1.083,154.7142857142857,0.35,0.17,,,
PE,T,PFTC3,CTY5470,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,4,2,2,0.02,0.0035,1.1135,318.1428571428571,0.175,0.17266666666666666,,,
PE,T,PFTC3,CTZ8293,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,5,6,1,1,0.023,0.006,1.19,198.33333333333331,0.2608695652173913,0.14033333333333334,,,
PE,T,PFTC3,CWC5439,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,42,20,18,2e-4,3.0000000000000003e-4,0.033100000000000004,110.33333333333334,1.5,0.14633333333333332,, Dry_larger_Wet _,
PE,T,PFTC3,CUA8218,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,4,1,1,0.016,0.001,0.775,775,0.0625,0.12866666666666668,,,
PE,T,PFTC3,CTU0129,2018,March,2018-03-16T00:00:00Z,1,TRE,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,5,5,1,1,0.042,0.011,2.044,185.81818181818184,0.26190476190476186,0.21833333333333332,,,
PE,T,PFTC3,CHE2133,2018,March,2018-03-16T00:00:00Z,1,TRE,C,5,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,31,1,205,NA,NA,NA,NA,NA,0.13,,NA,
PE,T,PFTC3,BGE1279,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,2,15,1,1,0.04,0.005,1.402,280.4,0.125,0.241,,,
PE,T,PFTC3,CCF2610,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,41,20,22,0.005,NA,0.0218,NA,NA,0.0835,,NA,
PE,T,PFTC3,CCS4582,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,5,24,1,1,0.034,0.008,1.305,163.125,0.23529411764705882,0.2773333333333333,,,
PE,T,PFTC3,CCV0231,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,4,14,1,1,0.055,0.015,2.46,164,0.2727272727272727,0.26866666666666666,,,
PE,T,PFTC3,CCU6560,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,16,1,1,0.031,0.005,1.744,348.8,0.16129032258064516,0.22233333333333333,,,
PE,T,PFTC3,CCW1784,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,5,8,5,5,0.0188,0.0076,0.6822,89.76315789473685,0.40425531914893614,0.417,,,
PE,T,PFTC3,BGD9657,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,3,12,1,1,0.035,0.006,1.31,218.33333333333334,0.1714285714285714,0.268,,,
PE,T,PFTC3,BGC7549,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,4,13,1,1,0.022,0.002,0.993,496.5,0.09090909090909091,0.19466666666666668,,,
PE,T,PFTC3,BFY1718,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Asteraceae,Bidens triplinervia,Bidens,triplinervia,1,15,1,1,0.012,0.005,1.158,231.59999999999997,0.4166666666666667,0.159,,,
PE,T,PFTC3,BGB3036,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,5,11,1,1,0.034,0.006,1.411,235.16666666666666,0.1764705882352941,0.2843333333333333,,,
PE,T,PFTC3,BFZ6796,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Asteraceae,Bidens triplinervia,Bidens,triplinervia,2,21,1,1,0.025,0.009,1.817,201.88888888888889,0.35999999999999993,0.16999999999999998,,,
PE,T,PFTC3,CCK5439,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,4,5,5,5,0.004200000000000001,0.0012000000000000001,0.2222,185.16666666666666,0.2857142857142857,0.27799999999999997,,,
PE,T,PFTC3,CDQ7562,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,5,36,1,6,NA,NA,NA,NA,NA,0.289,,NA,
PE,T,PFTC3,CDR5183,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,4,15,1,6,NA,NA,NA,NA,NA,0.22166666666666668,,NA,
PE,T,PFTC3,CCR0996,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,13,1,1,0.047,0.013,2.111,162.38461538461542,0.2765957446808511,0.24400000000000002,,,
PE,T,PFTC3,CDB3506,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Campanulaceae,Lysipomia laciniata,Lysipomia,laciniata,3,5,1,1,0.09,0.012,3.226,268.8333333333333,0.13333333333333333,0.23033333333333333,,,
PE,T,PFTC3,CCM4758,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,3,3,5,6,0.008799999999999999,0.0034000000000000002,0.4258,125.23529411764706,0.38636363636363646,0.23566666666666666,,,
PE,T,PFTC3,CCT4100,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,15,1,1,0.024,0.006,1.109,184.83333333333331,0.25,0.24766666666666667,,,
PE,T,PFTC3,CCO5516,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,2,5,1,6,0.047,0.02,2.073,103.64999999999999,0.425531914893617,0.2806666666666667,,,
PE,T,PFTC3,BGI5471,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,1,7,5,6,0.0188,0.0056,0.736,131.42857142857142,0.2978723404255319,0.312,,,
PE,T,PFTC3,CDD6220,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Asteraceae,Perezia pungens,Perezia,pungens,1,10,1,1,0.154,NA,7.816,NA,NA,0.229,,NA,
PE,T,PFTC3,CDC6084,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Asteraceae,Perezia pungens,Perezia,pungens,2,6,1,1,0.184,0.045,7.871,174.91111111111113,0.24456521739130435,0.27366666666666667,,,
PE,T,PFTC3,CFT4055,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,1,7,1,1,0.118,0.023,3.934,171.04347826086956,0.19491525423728814,0.23399999999999999,,,
PE,T,PFTC3,CDK1097,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Forb,Campanulaceae,Lysipomia laciniata,Lysipomia,laciniata,2,5,1,1,0.047,0.006,1.843,307.16666666666663,0.1276595744680851,0.227,,,
PE,T,PFTC3,BLM2463,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,31,10,10,0.010499999999999999,0.0038,0.3534,93,0.36190476190476195,0.40066666666666667,,,
PE,T,PFTC3,BLL6017,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,34,10,10,0.0123,0.0046,0.3484,75.73913043478261,0.37398373983739835,0.4703333333333333,,,
PE,T,PFTC3,DBE0880,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,1,28,1,6,NA,NA,NA,NA,NA,0.31166666666666665,,NA,
PE,T,PFTC3,BLO0403,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,45,10,10,0.0206,0.0091,0.5205,57.19780219780219,0.441747572815534,0.5203333333333333,,,
PE,T,PFTC3,BLP0166,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,46,10,10,0.0171,0.0079,0.44980000000000003,56.936708860759495,0.4619883040935673,0.4746666666666666,,,
PE,T,PFTC3,CDH5086,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,3,34,1,5,NA,NA,NA,NA,NA,0.24,,NA,
PE,T,PFTC3,CDJ4195,2018,March,2018-03-16T00:00:00Z,1,TRE,C,4,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,2,51,1,5,NA,NA,NA,NA,NA,0.259,,NA,
PE,T,PFTC3,CCD0814,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Melastomataceae,Miconia rotundifolia,Miconia,rotundifolia,3,21,1,1,0.097,0.025,3.516,140.64,0.2577319587628866,0.3556666666666667,,,
PE,T,PFTC3,CCL8738,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,15,2,2,0.0435,0.0095,1.7135,180.3684210526316,0.21839080459770116,0.21566666666666667,,,
PE,T,PFTC3,DBH8730,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,34,10,10,0.013600000000000001,0.0062,0.4058,65.45161290322581,0.4558823529411764,0.419,,,
PE,T,PFTC3,CBI3641,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,4,9,1,2,0.019,0.006,1.323,220.5,0.31578947368421056,0.17566666666666667,,,
PE,T,PFTC3,DBI7438,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,5,23,1,1,0.431,0.094,13.802,146.82978723404256,0.21809744779582366,0.382,,,
PE,T,PFTC3,DBF4177,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,5,10,10,0.0123,0.0050999999999999995,0.4096,80.31372549019609,0.4146341463414634,0.3576666666666667,,,
PE,T,PFTC3,DAX1109,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,3,6,1,1,0.058,0.019,2.254,118.63157894736842,0.3275862068965517,0.309,,,
PE,T,PFTC3,DBJ5457,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,4,10,1,1,0.359,0.075,12.169,162.25333333333336,0.20891364902506965,0.371,,,
PE,T,PFTC3,DBG4606,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,25,10,10,0.0157,0.0067,0.4182,62.417910447761194,0.42675159235668797,0.47533333333333333,,,
PE,T,PFTC3,DAY2428,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,2,13,1,1,0.138,0.3,5.176,17.253333333333334,2.1739130434782608,0.3463333333333333,, Dry_larger_Wet _,
PE,T,PFTC3,DAZ4061,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Asteraceae,Chaptalia cordata,Chaptalia,cordata,1,15,1,1,0.075,0.017,3.784,222.58823529411762,0.22666666666666668,0.2603333333333333,,,
PE,T,PFTC3,DBO2559,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,5,13,1,1,0.048,0.012,3.875,322.9166666666667,0.25,0.17766666666666667,,,
PE,T,PFTC3,DBP0166,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,8,1,1,0.067,0.013,5.031,387,0.19402985074626863,0.15766666666666668,,,
PE,T,PFTC3,DBQ6227,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,18,1,1,0.081,0.2,5.962,29.81,2.4691358024691357,0.14333333333333334,, Dry_larger_Wet _,
PE,T,PFTC3,CDF7524,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,15,1,1,0.098,0.023,6.723,292.30434782608694,0.2346938775510204,0.13566666666666666,,,
PE,T,PFTC3,CDG8911,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,5,18,10,10,0.028100000000000003,0.0126,0.7149,56.738095238095234,0.44839857651245546,0.5213333333333333,,,
PE,T,PFTC3,BGM7932,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,4,9,1,1,0.025,0.005,1.231,246.20000000000002,0.19999999999999998,0.2783333333333333,,,
PE,T,PFTC3,CDA0128,2018,March,2018-03-15T00:00:00Z,1,ACJ,C,4,NA,NA,NA,NA,NA,4,14,1,1,0.157,0.018,5.531,307.27777777777777,0.11464968152866241,0.25766666666666665,,,
PE,T,PFTC3,BGJ2252,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,14,1,1,0.017,0,0.936,Inf,0,0.146,, too_small_exceed_scale _,
PE,T,PFTC3,BGK3996,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,5,8,1,1,0.017,0.005,1.1,220,0.29411764705882354,0.283,,,
PE,T,PFTC3,DBN8374,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,4,12,1,3,0.044,0.012,3.3600000000000003,280,0.27272727272727276,0.14833333333333334,,,
PE,T,PFTC3,BGL8199,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,11,1,1,0.025,0.006,1.307,217.83333333333331,0.24,0.24766666666666667,,,
PE,T,PFTC3,DBL9164,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Melastomataceae,Miconia rotundifolia,Miconia,rotundifolia,2,15,1,1,0.06,0.015,1.721,114.73333333333335,0.25,0.436,,,
PE,T,PFTC3,DBM6344,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Melastomataceae,Miconia rotundifolia,Miconia,rotundifolia,1,6,1,1,0.042,0.012,1.484,123.66666666666666,0.2857142857142857,0.366,,,
PE,T,PFTC3,CCN6252,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Melastomataceae,Miconia rotundifolia,Miconia,rotundifolia,5,6,1,1,0.076,0.019,2.096,110.31578947368422,0.25,0.45166666666666666,,,
PE,T,PFTC3,CCP6216,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Melastomataceae,Miconia rotundifolia,Miconia,rotundifolia,4,3,1,1,0.053,0.013,1.728,132.92307692307693,0.24528301886792453,0.42333333333333334,,,
PE,T,PFTC3,BLI6487,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,18,1,1,0.029,NA,1.217,NA,NA,0.23066666666666666,,NA,
PE,T,PFTC3,CBJ4204,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,10,1,1,0.044,0.008,1.395,174.375,0.18181818181818182,0.28933333333333333,,,
PE,T,PFTC3,BGN7278,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,13,1,1,0.034,0.008,1.645,205.625,0.23529411764705882,0.25966666666666666,,,
PE,T,PFTC3,CDI3935,2018,March,2018-03-15T00:00:00Z,1,ACJ,B,3,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,4,5,10,10,0.0093,0.004,0.3093,77.325,0.4301075268817205,0.386,,,
PE,T,PFTC3,DBA2011,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Forb,Rosaceae,Acaena cylindristachya,Acaena,cylindristachya,1,7,1,1,0.316,0.316,9.256,29.29113924050633,1,0.246,,,
PE,T,PFTC3,CHK3203,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,4,4,10,10,0.0111,0.0067,0.3276,48.8955223880597,0.6036036036036035,0.4306666666666667,,,
PE,T,PFTC3,CHJ4142,2018,March,2018-03-16T00:00:00Z,1,TRE,C,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,5,4,10,10,0.0109,0.0053,0.3219,60.735849056603776,0.48623853211009177,0.396,,,
PE,T,PFTC3,CWI4511,2018,March,2018-03-16T00:00:00Z,1,TRE,C,3,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,3,7,5,5,0.011600000000000001,0.0038,0.35960000000000003,94.63157894736842,0.3275862068965517,0.313,,,
PE,T,PFTC3,CWE1069,2018,March,2018-03-16T00:00:00Z,1,TRE,C,5,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,16,1,1,0.034,0.011,3.512,319.2727272727273,0.32352941176470584,0.09933333333333333,,,
PE,T,PFTC3,CXT6412,2018,March,2018-03-16T00:00:00Z,1,TRE,C,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,4,11,1,1,0.173,0.073,6.021,82.47945205479452,0.42196531791907516,0.39133333333333337,,,
